model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0066_ser14_aug01,pat0066_ser14,66,14,K,Portal Venous T1w (dynportal),Couinaud_V,,NA,0.5319852879,0.3623841666,NA,NA,52.09788729,0.4408751809,0.6705618358,52.09788729,15838,20086,7781,12342599,35924,23619,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0066_ser14_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0066_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0066_ser14_aug01,pat0066_ser14,66,14,K,Portal Venous T1w (dynportal),Couinaud_VI,,NA,0.6828262558,0.5184025712,NA,NA,7.91763714,0.6577776601,0.7098581084,7.91763714,49678,25846,20305,12290475,75524,69983,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0066_ser14_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0066_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0066_ser14_aug01,pat0066_ser14,66,14,K,Portal Venous T1w (dynportal),Couinaud_VII,,NA,0.3391694246,0.2042167513,NA,NA,73.01078403,0.2676044474,0.4629845526,73.01078403,3177,8695,3685,12370747,11872,6862,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0066_ser14_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0066_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0066_ser14_aug01,pat0066_ser14,66,14,K,Portal Venous T1w (dynportal),Couinaud_VIII,,NA,0.1229967949,0.06552828175,NA,NA,527.696793,0.07129586623,0.4475218659,527.696793,307,3999,379,12381619,4306,686,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0066_ser14_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0066_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_I,,NA,0.5723057037,0.4008601177,NA,NA,-1.898512598,0.5778434871,0.5668730557,-1.898512598,56672,41403,43301,18732992,98075,99973,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_II,,NA,0.7218302431,0.5647373826,NA,NA,-22.8258677,0.8285784574,0.6394482349,-22.8258677,107779,22298,60771,18683520,130077,168550,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_III,,NA,0.695393553,0.5330293704,NA,NA,-17.92099711,0.7713091064,0.6330828237,-17.92099711,130234,38614,75480,18630040,168848,205714,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_IV,,NA,0.7239125782,0.5672907403,NA,NA,-4.872576823,0.7424525509,0.70627598,-4.872576823,72721,25226,30243,18746178,97947,102964,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_V,,NA,0.7581292923,0.6104736086,NA,NA,20.4265562,0.6938329648,0.8355591453,20.4265562,104485,46106,20563,18703214,150591,125048,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_VI,,NA,0.7352201036,0.5813028066,NA,NA,18.51802604,0.6777823218,0.8032942287,18.51802604,187276,89031,45859,18552202,276307,233135,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_VII,,NA,0.5106494872,0.3428672316,NA,NA,-51.78689738,0.7849001698,0.3784247243,-51.78689738,19420,5322,31898,18817728,24742,51318,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0067_ser16_aug02,pat0067_ser16,67,16,K,Portal Venous T1w (dynportal),Couinaud_VIII,,NA,0.598409438,0.426950248,NA,NA,9.754750331,0.5718168093,0.6275961114,9.754750331,5681,4254,3371,18861062,9935,9052,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0067_ser16_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0067_ser16_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_I,,NA,0.6736900501,0.5079431472,NA,NA,12.84019216,0.6353601362,0.7169415987,12.84019216,61933,35544,24452,12657591,97477,86385,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_II,,NA,0.8066745793,0.6759887667,NA,NA,21.71140212,0.7347255431,0.8942447602,21.71140212,57770,20858,6832,12694060,78628,64602,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_III,,NA,0.7903152091,0.6533232583,NA,NA,-6.850505135,0.819376335,0.7632449171,-6.850505135,108941,24015,33793,12612771,132956,142734,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_IV,,NA,0.7828467866,0.643178507,NA,NA,-3.436369615,0.7967762075,0.769396032,-3.436369615,70192,17903,21038,12670387,88095,91230,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_V,,NA,0.7840899179,0.6448584722,NA,NA,16.15266518,0.7295705408,0.8474156274,16.15266518,31462,11662,5665,12730731,43124,37127,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_VI,,NA,0.7342905842,0.5801415198,NA,NA,0.8402489627,0.7312313548,0.7373755187,0.8402489627,71083,26127,25317,12656993,97210,96400,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_VII,,NA,0.4562649078,0.2955590697,NA,NA,162.2383579,0.3151267654,0.8263832549,162.2383579,20372,44275,4280,12710593,64647,24652,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0069_ser15_aug02,pat0069_ser15,69,15,K,Portal Venous T1w (dynportal),Couinaud_VIII,,NA,0.7304787918,0.5753970765,NA,NA,3.523400777,0.718047933,0.7433476395,3.523400777,18186,7141,6279,12747914,25327,24465,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0069_ser15_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0069_ser15_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.451974905,0.2919687197,NA,NA,170.9883626,0.3093812375,0.8383871496,170.9883626,5115,11418,986,3816337,16533,6101,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.8081199384,0.6780211906,NA,NA,27.6473856,0.7206038352,0.9198319561,27.6473856,26493,10272,2309,3794782,36765,28802,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.7465654704,0.5956158482,NA,NA,36.17287142,0.6474068918,0.8815925543,36.17287142,20460,11143,2748,3799505,31603,23208,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.5893971348,0.4178335017,NA,NA,-12.79949902,0.6326536984,0.5516771945,-12.79949902,20262,11765,16466,3785363,32027,36728,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_V,,NA,0.7260032985,0.5698627773,NA,NA,-29.88075754,0.8806935645,0.6175356558,-29.88075754,13206,1789,8179,3810682,14995,21385,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VI,,NA,0.703863572,0.5430474423,NA,NA,-28.97770248,0.8474547391,0.6018818262,-28.97770248,19894,3581,13159,3797222,23475,33053,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VII,,NA,0,0,NA,NA,NA,0,NA,NA,0,14207,0,3819649,14207,0,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VIII,,NA,0.5194558684,0.3508547009,NA,NA,-12.95857988,0.5581237254,0.4857988166,-12.95857988,821,650,869,3831516,1471,1690,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0071_ser8_aug02,pat0071_ser8,71,8,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.4144350098,0.2613800206,NA,NA,76.89525245,0.3243588651,0.5737754333,76.89525245,3807,7930,2828,3819291,11737,6635,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0071_ser8_aug02.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0071_ser8_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
